********************************************************************************
product = WebSphere Application Server 17.0.0.3 (wlp-1.0.18.cl170320170927-1854)
wlp.install.dir = C:/Users/ahatua/Google Drive/fall17/CSC733/assignment2/liberty/
java.home = C:\Program Files\Java\jdk1.8.0_111\jre
java.version = 1.8.0_111
java.runtime = Java(TM) SE Runtime Environment (1.8.0_111-b14)
os = Windows 10 (10.0; amd64) (en_US)
process = 58760@usm217848
********************************************************************************
[11/29/17 19:01:52:026 CST] 00000001 com.ibm.ws.kernel.launch.internal.FrameworkManager           A CWWKE0001I: The server defaultServer has been launched.
[11/29/17 19:02:43:911 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:02:46:155 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:02:48:394 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:02:50:646 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:02:52:905 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:02:55:158 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:02:57:403 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:02:59:646 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:03:01:888 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:03:04:137 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:03:06:394 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:03:08:643 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:03:10:890 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:03:13:140 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:03:15:385 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:03:17:645 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:03:19:893 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:03:22:135 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:03:24:387 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:03:26:632 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:03:28:893 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:03:31:137 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:03:33:391 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:03:35:638 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:03:37:885 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:03:40:141 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:03:42:390 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:03:44:636 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:03:46:882 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:03:49:126 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:03:51:374 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:03:53:613 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:03:55:863 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:03:58:110 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:04:00:361 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:04:02:611 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:04:04:859 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:04:07:109 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:04:09:367 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:04:11:618 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:04:13:865 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:04:16:117 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:04:18:365 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:04:20:614 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:04:22:873 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:04:25:136 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:04:27:383 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:04:29:636 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:04:31:911 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:04:34:171 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:04:36:424 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:04:38:686 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:04:40:934 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:04:43:181 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:04:45:430 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:04:47:673 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:04:49:937 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:04:52:187 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:04:54:442 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:04:56:685 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:04:58:929 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:05:01:190 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:05:03:434 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:05:05:690 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:05:07:931 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:05:10:211 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:05:12:465 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:05:14:716 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:05:16:984 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:05:19:233 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:05:21:490 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:05:23:742 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:05:25:996 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:05:28:246 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:05:30:496 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:05:32:745 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:05:35:201 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:05:37:445 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:05:39:702 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:05:41:956 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:05:44:232 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:05:46:484 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:05:48:742 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:05:50:991 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:05:53:253 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:05:55:507 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:05:57:752 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:06:00:008 CST] 00000021 SystemOut                                                    O Sleeping ---------------
