********************************************************************************
product = WebSphere Application Server 17.0.0.3 (wlp-1.0.18.cl170320170927-1854)
wlp.install.dir = C:/Users/ahatua/Google Drive/fall17/CSC733/assignment2/liberty/
java.home = C:\Program Files\Java\jdk1.8.0_111\jre
java.version = 1.8.0_111
java.runtime = Java(TM) SE Runtime Environment (1.8.0_111-b14)
os = Windows 10 (10.0; amd64) (en_US)
process = 60848@usm217848
********************************************************************************
[11/29/17 19:54:33:957 CST] 00000001 com.ibm.ws.kernel.launch.internal.FrameworkManager           A CWWKE0001I: The server defaultServer has been launched.
[11/29/17 19:57:49:816 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:57:52:065 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:57:54:301 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:57:56:556 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:57:58:804 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:58:01:044 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:58:03:289 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:58:05:535 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:58:07:792 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:58:10:041 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:58:12:288 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:58:14:533 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:58:16:787 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:58:19:037 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:58:21:279 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:58:23:530 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:58:25:773 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:58:28:018 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:58:30:261 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:58:32:640 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:58:34:887 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:58:37:143 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:58:39:400 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:58:41:642 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:58:43:889 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:58:46:133 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:58:48:379 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:58:50:624 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:58:52:878 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:58:55:127 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:58:57:373 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:58:59:626 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:59:01:874 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:59:04:127 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:59:06:371 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:59:08:617 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:59:10:872 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:59:13:122 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:59:15:368 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:59:17:616 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:59:19:859 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:59:22:106 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:59:24:355 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:59:26:600 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:59:28:840 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:59:31:077 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:59:33:325 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 19:59:35:563 CST] 0000001a SystemOut                                                    O Sleeping ---------------
